Period,Data_value,Suppressed,STATUS,UNITS,Magnitude
2013.12,19276.0,,F,Number,0
2014.03,19906.0,,F,Number,0
2014.06,19754.0,,F,Number,0
2014.09,19519.0,,F,Number,0
2014.12,19454.0,,F,Number,0
2015.03,19961.0,,F,Number,0
2015.06,20220.0,,F,Number,0
2015.09,19893.0,,F,Number,0
2015.12,20003.0,,F,Number,0
2016.03,20702.0,,F,Number,0
2016.06,20516.0,,F,Number,0
2016.09,20332.0,,F,Number,0
2016.12,20320.0,,F,Number,0
2017.03,20879.0,,F,Number,0
2017.06,20886.0,,F,Number,0
2017.09,20529.0,,F,Number,0
2017.12,20509.0,,F,Number,0
2018.03,21584.0,,F,Number,0
2018.06,21718.0,,F,Number,0
2018.09,21113.0,,F,Number,0
2018.12,21081.0,,F,Number,0
2019.03,21740.0,,F,Number,0
2019.06,21322.0,,F,Number,0
2019.09,20860.0,,F,Number,0
2019.12,21264.0,,F,Number,0
2020.03,21806.0,,F,Number,0
2020.06,21826.0,,F,Number,0
2020.09,21861.0,,F,Number,0
2020.12,21569.0,,F,Number,0
2021.03,21754.0,,F,Number,0
2021.06,21440.0,,F,Number,0
2021.09,21455.0,,F,Number,0
2021.12,21445.0,,F,Number,0
2022.03,21456.0,,F,Number,0
2022.06,21355.0,,F,Number,0
2022.09,21251.0,,F,Number,0
2022.12,21893.0,,F,Number,0
2023.03,22196.0,,F,Number,0
2023.06,22820.0,,F,Number,0
2023.09,22780.0,,F,Number,0
2023.12,22811.0,,F,Number,0
2024.03,22725.0,,F,Number,0
2024.06,22789.0,,F,Number,0
2024.09,22658.0,,F,Number,0
2024.12,22416.0,,F,Number,0
2025.03,22627.0,,F,Number,0
2025.06,22560.0,,F,Number,0
2025.09,22442.0,,F,Number,0
2025.12,21654.0,,F,Number,0
2011.06,1295.0,,F,Number,0
2011.09,1211.0,,F,Number,0
2011.12,1293.0,,F,Number,0
2012.03,1384.0,,F,Number,0
2012.06,1247.0,,F,Number,0
2012.09,1188.0,,F,Number,0
2012.12,1341.0,,F,Number,0
2013.03,1328.0,,F,Number,0
2013.06,1219.0,,F,Number,0
2013.09,1182.0,,F,Number,0
2013.12,1331.0,,F,Number,0
2014.03,1372.0,,F,Number,0
2014.06,1238.0,,F,Number,0
2014.09,1152.0,,F,Number,0
2014.12,1291.0,,F,Number,0
2015.03,1338.0,,F,Number,0
2015.06,1239.0,,F,Number,0
2015.09,1134.0,,F,Number,0
2015.12,1306.0,,F,Number,0
2016.03,1457.0,,F,Number,0
2016.06,1262.0,,F,Number,0
2016.09,1209.0,,F,Number,0
2016.12,1312.0,,F,Number,0
2017.03,1270.0,,F,Number,0
2017.06,1246.0,,F,Number,0
2017.09,1183.0,,F,Number,0
2017.12,1320.0,,F,Number,0
2018.03,1416.0,,F,Number,0
2018.06,1364.0,,F,Number,0
2018.09,1274.0,,F,Number,0
2018.12,1408.0,,F,Number,0
2019.03,1480.0,,F,Number,0
2019.06,1382.0,,F,Number,0
2019.09,1291.0,,F,Number,0
2019.12,1480.0,,F,Number,0
2020.03,1530.0,,F,Number,0
2020.06,1405.0,,F,Number,0
2020.09,1357.0,,F,Number,0
2020.12,1376.0,,F,Number,0
2021.03,1486.0,,F,Number,0
2021.06,1444.0,,F,Number,0
2021.09,1188.0,,F,Number,0
2021.12,1264.0,,F,Number,0
2022.03,1245.0,,F,Number,0
2022.06,1176.0,,F,Number,0
2022.09,1153.0,,F,Number,0
2022.12,1353.0,,F,Number,0
2023.03,1332.0,,F,Number,0
2023.06,1252.0,,F,Number,0
2023.09,1276.0,,F,Number,0
2023.12,1448.0,,F,Number,0
2024.03,1465.0,,F,Number,0
2024.06,1319.0,,F,Number,0
2024.09,1216.0,,F,Number,0
2024.12,1387.0,,F,Number,0
2025.03,1387.0,,F,Number,0
2025.06,1260.0,,F,Number,0
2025.09,1216.0,,F,Number,0
2025.12,1332.0,,F,Number,0
2011.06,4437.0,,F,Number,0
2011.09,4521.0,,F,Number,0
2011.12,4689.0,,F,Number,0
2012.03,4507.0,,F,Number,0
2012.06,4283.0,,F,Number,0
2012.09,4276.0,,F,Number,0
2012.12,4303.0,,F,Number,0
2013.03,4359.0,,F,Number,0
2013.06,4496.0,,F,Number,0
2013.09,4257.0,,F,Number,0
2013.12,4321.0,,F,Number,0
2014.03,4309.0,,F,Number,0
2014.06,4262.0,,F,Number,0
2014.09,4025.0,,F,Number,0
2014.12,3929.0,,F,Number,0
2015.03,3919.0,,F,Number,0
2015.06,3818.0,,F,Number,0
2015.09,3588.0,,F,Number,0
2015.12,3504.0,,F,Number,0
2016.03,3555.0,,F,Number,0
2016.06,3433.0,,F,Number,0
2016.09,3339.0,,F,Number,0
2016.12,3334.0,,F,Number,0
2017.03,3319.0,,F,Number,0
2017.06,3058.0,,F,Number,0
2017.09,2829.0,,F,Number,0
2017.12,3173.0,,F,Number,0
2018.03,3270.0,,F,Number,0
2018.06,3056.0,,F,Number,0
2018.09,3069.0,,F,Number,0
2018.12,3253.0,,F,Number,0
2019.03,3254.0,,F,Number,0
2019.06,3205.0,,F,Number,0
2019.09,3192.0,,F,Number,0
2019.12,3346.0,,F,Number,0
2020.03,3422.0,,F,Number,0
2020.06,3421.0,,F,Number,0
2020.09,3438.0,,F,Number,0
2020.12,3560.0,,F,Number,0
2021.03,3753.0,,F,Number,0
2021.06,3510.0,,F,Number,0
2021.09,3364.0,,F,Number,0
2021.12,3497.0,,F,Number,0
2022.03,3506.0,,F,Number,0
2022.06,3450.0,,F,Number,0
2022.09,3595.0,,F,Number,0
2022.12,3520.0,,F,Number,0
2023.03,3709.0,,F,Number,0
2023.06,3476.0,,F,Number,0
2023.09,3492.0,,F,Number,0
2023.12,3614.0,,F,Number,0
2024.03,3670.0,,F,Number,0
2024.06,3805.0,,F,Number,0
2024.09,3507.0,,F,Number,0
2024.12,3631.0,,F,Number,0
2025.03,3628.0,,F,Number,0
2025.06,3554.0,,F,Number,0
2025.09,3497.0,,F,Number,0
2025.12,3548.0,,F,Number,0
2011.06,6480.0,,F,Number,0
2011.09,6289.0,,F,Number,0
2011.12,6419.0,,F,Number,0
2012.03,6288.0,,F,Number,0
2012.06,6409.0,,F,Number,0
2012.09,6264.0,,F,Number,0
2012.12,6334.0,,F,Number,0
2013.03,5962.0,,F,Number,0
2013.06,5955.0,,F,Number,0
2013.09,6065.0,,F,Number,0
2013.12,6170.0,,F,Number,0
2014.03,6330.0,,F,Number,0
2014.06,6267.0,,F,Number,0
2014.09,6267.0,,F,Number,0
2014.12,6036.0,,F,Number,0
2015.03,5990.0,,F,Number,0
2015.06,5967.0,,F,Number,0
2015.09,5830.0,,F,Number,0
2015.12,5958.0,,F,Number,0
2016.03,5836.0,,F,Number,0
2016.06,5823.0,,F,Number,0
2016.09,5780.0,,F,Number,0
2016.12,5873.0,,F,Number,0
2017.03,5811.0,,F,Number,0
2017.06,6003.0,,F,Number,0
2017.09,6073.0,,F,Number,0
2017.12,6177.0,,F,Number,0
2018.03,6019.0,,F,Number,0
2018.06,5840.0,,F,Number,0
2018.09,5816.0,,F,Number,0
2018.12,5982.0,,F,Number,0
2019.03,6036.0,,F,Number,0
2019.06,5964.0,,F,Number,0
2019.09,6107.0,,F,Number,0
2019.12,6216.0,,F,Number,0
2020.03,6171.0,,F,Number,0
2020.06,5942.0,,F,Number,0
2020.09,5921.0,,F,Number,0
2020.12,5973.0,,F,Number,0
2021.03,6446.0,,F,Number,0
2021.06,6125.0,,F,Number,0
2021.09,6083.0,,F,Number,0
2021.12,6174.0,,F,Number,0
2022.03,6068.0,,F,Number,0
2022.06,6093.0,,F,Number,0
2022.09,6164.0,,F,Number,0
2022.12,6228.0,,F,Number,0
2023.03,6096.0,,F,Number,0
2023.06,6211.0,,F,Number,0
2023.09,6357.0,,F,Number,0
2023.12,6452.0,,F,Number,0
2024.03,6819.0,,F,Number,0
2024.06,6313.0,,F,Number,0
2024.09,6294.0,,F,Number,0
2024.12,6593.0,,F,Number,0
2025.03,6279.0,,F,Number,0
2025.06,6076.0,,F,Number,0
2025.09,6341.0,,F,Number,0
2025.12,6130.0,,F,Number,0
2011.06,2864.0,,F,Number,0
2011.09,2752.0,,F,Number,0
2011.12,3056.0,,F,Number,0
2012.03,3135.0,,F,Number,0
2012.06,2954.0,,F,Number,0
2012.09,2927.0,,F,Number,0
2012.12,3176.0,,F,Number,0
2013.03,3217.0,,F,Number,0
2013.06,3019.0,,F,Number,0
2013.09,2924.0,,F,Number,0
2013.12,3218.0,,F,Number,0
2014.03,3357.0,,F,Number,0
2014.06,3080.0,,F,Number,0
2014.09,2956.0,,F,Number,0
2014.12,3357.0,,F,Number,0
2015.03,3462.0,,F,Number,0
2015.06,3034.0,,F,Number,0
2015.09,2981.0,,F,Number,0
2015.12,3244.0,,F,Number,0
2016.03,3364.0,,F,Number,0
2016.06,3125.0,,F,Number,0
2016.09,3022.0,,F,Number,0
2016.12,3426.0,,F,Number,0
2017.03,3541.0,,F,Number,0
2017.06,3230.0,,F,Number,0
2017.09,3078.0,,F,Number,0
2017.12,3437.0,,F,Number,0
2018.03,3676.0,,F,Number,0
2018.06,3434.0,,F,Number,0
2018.09,3228.0,,F,Number,0
2018.12,3612.0,,F,Number,0
2019.03,3690.0,,F,Number,0
2019.06,3346.0,,F,Number,0
2019.09,3207.0,,F,Number,0
2019.12,3632.0,,F,Number,0
2020.03,3872.0,,F,Number,0
2020.06,3595.0,,F,Number,0
2020.09,3362.0,,F,Number,0
2020.12,3354.0,,F,Number,0
2021.03,3387.0,,F,Number,0
2021.06,3312.0,,F,Number,0
2021.09,3144.0,,F,Number,0
2021.12,3271.0,,F,Number,0
2022.03,3244.0,,F,Number,0
2022.06,3065.0,,F,Number,0
2022.09,3210.0,,F,Number,0
2022.12,3434.0,,F,Number,0
2023.03,3615.0,,F,Number,0
2023.06,3443.0,,F,Number,0
2023.09,3326.0,,F,Number,0
2023.12,3795.0,,F,Number,0
2024.03,3821.0,,F,Number,0
2024.06,3610.0,,F,Number,0
2024.09,3488.0,,F,Number,0
2024.12,3774.0,,F,Number,0
2025.03,3960.0,,F,Number,0
2025.06,3676.0,,F,Number,0
2025.09,3462.0,,F,Number,0
2025.12,3814.0,,F,Number,0
2011.06,3386.0,,F,Number,0
2011.09,3442.0,,F,Number,0
2011.12,3592.0,,F,Number,0
2012.03,3682.0,,F,Number,0
2012.06,3644.0,,F,Number,0
2012.09,3577.0,,F,Number,0
2012.12,3722.0,,F,Number,0
2013.03,3757.0,,F,Number,0
2013.06,3758.0,,F,Number,0
2013.09,3782.0,,F,Number,0
2013.12,3906.0,,F,Number,0
2014.03,3926.0,,F,Number,0
2014.06,3916.0,,F,Number,0
2014.09,3912.0,,F,Number,0
2014.12,4059.0,,F,Number,0
2015.03,4006.0,,F,Number,0
2015.06,3974.0,,F,Number,0
2015.09,3843.0,,F,Number,0
2015.12,3916.0,,F,Number,0
2016.03,3914.0,,F,Number,0
2016.06,3925.0,,F,Number,0
2016.09,3852.0,,F,Number,0
2016.12,3988.0,,F,Number,0
2017.03,4002.0,,F,Number,0
2017.06,4081.0,,F,Number,0
2017.09,4063.0,,F,Number,0
2017.12,4295.0,,F,Number,0
2018.03,4694.0,,F,Number,0
2018.06,4480.0,,F,Number,0
2018.09,4428.0,,F,Number,0
2018.12,4614.0,,F,Number,0
2019.03,4508.0,,F,Number,0
2019.06,4451.0,,F,Number,0
2019.09,4385.0,,F,Number,0
2019.12,4530.0,,F,Number,0
2020.03,4588.0,,F,Number,0
2020.06,4513.0,,F,Number,0
2020.09,4631.0,,F,Number,0
2020.12,4787.0,,F,Number,0
2021.03,4310.0,,F,Number,0
2021.06,4149.0,,F,Number,0
2021.09,4189.0,,F,Number,0
2021.12,4326.0,,F,Number,0
2022.03,4185.0,,F,Number,0
2022.06,4142.0,,F,Number,0
2022.09,4238.0,,F,Number,0
2022.12,4390.0,,F,Number,0
2023.03,4304.0,,F,Number,0
2023.06,4317.0,,F,Number,0
2023.09,5374.0,,F,Number,0
2023.12,5173.0,,F,Number,0
2024.03,5271.0,,F,Number,0
2024.06,4964.0,,F,Number,0
2024.09,6001.0,,F,Number,0
2024.12,4307.0,,F,Number,0
2025.03,5061.0,,F,Number,0
2025.06,4286.0,,F,Number,0
2025.09,4981.0,,F,Number,0
2025.12,5030.0,,F,Number,0
2011.06,9706.0,,F,Number,0
2011.09,9975.0,,F,Number,0
2011.12,10436.0,,F,Number,0
2012.03,10108.0,,F,Number,0
2012.06,10441.0,,F,Number,0
2012.09,10546.0,,F,Number,0
2012.12,10874.0,,F,Number,0
2013.03,11054.0,,F,Number,0
2013.06,11184.0,,F,Number,0
2013.09,11474.0,,F,Number,0
2013.12,11704.0,,F,Number,0
2014.03,11442.0,,F,Number,0
2014.06,11728.0,,F,Number,0
2014.09,11794.0,,F,Number,0
2014.12,12242.0,,F,Number,0
2015.03,11866.0,,F,Number,0
2015.06,12269.0,,F,Number,0
2015.09,12256.0,,F,Number,0
2015.12,12573.0,,F,Number,0
2016.03,12296.0,,F,Number,0
2016.06,12801.0,,F,Number,0
2016.09,12814.0,,F,Number,0
2016.12,12906.0,,F,Number,0
2017.03,12838.0,,F,Number,0
2017.06,13142.0,,F,Number,0
2017.09,13161.0,,F,Number,0
2017.12,13532.0,,F,Number,0
2018.03,12835.0,,F,Number,0
2018.06,13382.0,,F,Number,0
2018.09,13097.0,,F,Number,0
2018.12,13512.0,,F,Number,0
2019.03,13422.0,,F,Number,0
2019.06,13537.0,,F,Number,0
2019.09,13727.0,,F,Number,0
2019.12,13990.0,,F,Number,0
2020.03,13768.0,,F,Number,0
2020.06,13832.0,,F,Number,0
2020.09,13957.0,,F,Number,0
2020.12,14403.0,,F,Number,0
2021.03,15323.0,,F,Number,0
2021.06,15325.0,,F,Number,0
2021.09,15397.0,,F,Number,0
2021.12,15831.0,,F,Number,0
2022.03,15642.0,,F,Number,0
2022.06,15705.0,,F,Number,0
2022.09,15748.0,,F,Number,0
2022.12,15885.0,,F,Number,0
2023.03,15875.0,,F,Number,0
2023.06,16139.0,,F,Number,0
2023.09,16108.0,,F,Number,0
2023.12,16309.0,,F,Number,0
2024.03,15944.0,,F,Number,0
2024.06,16011.0,,F,Number,0
2024.09,15667.0,,F,Number,0
2024.12,16082.0,,F,Number,0
2025.03,15865.0,,F,Number,0
2025.06,16271.0,,F,Number,0
2025.09,16153.0,,F,Number,0
2025.12,16850.0,,F,Number,0
2011.06,165673.0,,F,Number,0
2011.09,164395.0,,F,Number,0
2011.12,167560.0,,F,Number,0
2012.03,165589.0,,F,Number,0
2012.06,167472.0,,F,Number,0
2012.09,168015.0,,F,Number,0
2012.12,171756.0,,F,Number,0
2013.03,169732.0,,F,Number,0
2013.06,175544.0,,F,Number,0
2013.09,175040.0,,F,Number,0
2013.12,178537.0,,F,Number,0
2014.03,177317.0,,F,Number,0
2014.06,182386.0,,F,Number,0
2014.09,182726.0,,F,Number,0
2014.12,186652.0,,F,Number,0
2015.03,184518.0,,F,Number,0
2015.06,188156.0,,F,Number,0
2015.09,187870.0,,F,Number,0
2015.12,191213.0,,F,Number,0
2016.03,188325.0,,F,Number,0
2016.06,191546.0,,F,Number,0
2016.09,190098.0,,F,Number,0
2016.12,193563.0,,F,Number,0
2017.03,191284.0,,F,Number,0
2017.06,196529.0,,F,Number,0
2017.09,195423.0,,F,Number,0
2017.12,198568.0,,F,Number,0
2018.03,196434.0,,F,Number,0
2018.06,196952.0,,F,Number,0
2018.09,195586.0,,F,Number,0
2018.12,199333.0,,F,Number,0
2019.03,198924.0,,F,Number,0
2019.06,199300.0,,F,Number,0
2019.09,201277.0,,F,Number,0
2019.12,205062.0,,F,Number,0
2020.03,202542.0,,F,Number,0
2020.06,200043.0,,F,Number,0
2020.09,197327.0,,F,Number,0
2020.12,200084.0,,F,Number,0
2021.03,199406.0,,F,Number,0
2021.06,201468.0,,F,Number,0
2021.09,202894.0,,F,Number,0
2021.12,208693.0,,F,Number,0
2022.03,203828.0,,F,Number,0
2022.06,208849.0,,F,Number,0
2022.09,212078.0,,F,Number,0
2022.12,215198.0,,F,Number,0
2023.03,215103.0,,F,Number,0
2023.06,217380.0,,F,Number,0
2023.09,218642.0,,F,Number,0
2023.12,223615.0,,F,Number,0
2024.03,220568.0,,F,Number,0
2024.06,219129.0,,F,Number,0
2024.09,218026.0,,F,Number,0
2024.12,220486.0,,F,Number,0
2025.03,218672.0,,F,Number,0
2025.06,218245.0,,F,Number,0
2025.09,216910.0,,F,Number,0
2025.12,222779.0,,F,Number,0
2011.06,12693.0,,F,Number,0
2011.09,12832.0,,F,Number,0
2011.12,12630.0,,F,Number,0
2012.03,12953.0,,F,Number,0
2012.06,13232.0,,F,Number,0
2012.09,13278.0,,F,Number,0
2012.12,13994.0,,F,Number,0
2013.03,13734.0,,F,Number,0
2013.06,13942.0,,F,Number,0
2013.09,14015.0,,F,Number,0
2013.12,14532.0,,F,Number,0
2014.03,14330.0,,F,Number,0
2014.06,14473.0,,F,Number,0
2014.09,14696.0,,F,Number,0
2014.12,14677.0,,F,Number,0
2015.03,14454.0,,F,Number,0
2015.06,14847.0,,F,Number,0
2015.09,14853.0,,F,Number,0
2015.12,15345.0,,F,Number,0
2016.03,15107.0,,F,Number,0
2016.06,15209.0,,F,Number,0
2016.09,15669.0,,F,Number,0
2016.12,15944.0,,F,Number,0
2017.03,15844.0,,F,Number,0
2017.06,15990.0,,F,Number,0
2017.09,16272.0,,F,Number,0
2017.12,16012.0,,F,Number,0
2018.03,16265.0,,F,Number,0
2018.06,16632.0,,F,Number,0
2018.09,16585.0,,F,Number,0
2018.12,16969.0,,F,Number,0
2019.03,17165.0,,F,Number,0
2019.06,16506.0,,F,Number,0
2019.09,16963.0,,F,Number,0
2019.12,17695.0,,F,Number,0
2020.03,17606.0,,F,Number,0
2020.06,17413.0,,F,Number,0
2020.09,18300.0,,F,Number,0
2020.12,18718.0,,F,Number,0
2021.03,18652.0,,F,Number,0
2021.06,19011.0,,F,Number,0
2021.09,19135.0,,F,Number,0
2021.12,19186.0,,F,Number,0
2022.03,19090.0,,F,Number,0
2022.06,19148.0,,F,Number,0
2022.09,19582.0,,F,Number,0
2022.12,20703.0,,F,Number,0
2023.03,20583.0,,F,Number,0
2023.06,21050.0,,F,Number,0
2023.09,20613.0,,F,Number,0
2023.12,21153.0,,F,Number,0
2024.03,20941.0,,F,Number,0
2024.06,21020.0,,F,Number,0
2024.09,21175.0,,F,Number,0
2024.12,21681.0,,F,Number,0
2025.03,21358.0,,F,Number,0
2025.06,21841.0,,F,Number,0
2025.09,21302.0,,F,Number,0
2025.12,22322.0,,F,Number,0
2011.06,12605.0,,F,Number,0
2011.09,13191.0,,F,Number,0
2011.12,13469.0,,F,Number,0
2012.03,13619.0,,F,Number,0
2012.06,13737.0,,F,Number,0
2012.09,14004.0,,F,Number,0
2012.12,14171.0,,F,Number,0
2013.03,14107.0,,F,Number,0
2013.06,13773.0,,F,Number,0
2013.09,14003.0,,F,Number,0
2013.12,14371.0,,F,Number,0
2014.03,14227.0,,F,Number,0
2014.06,14111.0,,F,Number,0
2014.09,14393.0,,F,Number,0
2014.12,14763.0,,F,Number,0
2015.03,14608.0,,F,Number,0
2015.06,14560.0,,F,Number,0
2015.09,14458.0,,F,Number,0
2015.12,14750.0,,F,Number,0
2016.03,14417.0,,F,Number,0
2016.06,14224.0,,F,Number,0
2016.09,14818.0,,F,Number,0
2016.12,14983.0,,F,Number,0
2017.03,14966.0,,F,Number,0
2017.06,14969.0,,F,Number,0
2017.09,15315.0,,F,Number,0
2017.12,15128.0,,F,Number,0
2018.03,14899.0,,F,Number,0
2018.06,14625.0,,F,Number,0
2018.09,14747.0,,F,Number,0
2018.12,15006.0,,F,Number,0
2019.03,14910.0,,F,Number,0
2019.06,14800.0,,F,Number,0
2019.09,14919.0,,F,Number,0
2019.12,15208.0,,F,Number,0
2020.03,15152.0,,F,Number,0
2020.06,14578.0,,F,Number,0
2020.09,15128.0,,F,Number,0
2020.12,15081.0,,F,Number,0
2021.03,15113.0,,F,Number,0
2021.06,15038.0,,F,Number,0
2021.09,16081.0,,F,Number,0
2021.12,15579.0,,F,Number,0
2022.03,16105.0,,F,Number,0
2022.06,15209.0,,F,Number,0
2022.09,15243.0,,F,Number,0
2022.12,15705.0,,F,Number,0
2023.03,15536.0,,F,Number,0
2023.06,17035.0,,F,Number,0
2023.09,15744.0,,F,Number,0
2023.12,16628.0,,F,Number,0
2024.03,17556.0,,F,Number,0
2024.06,16631.0,,F,Number,0
2024.09,16912.0,,F,Number,0
2024.12,15932.0,,F,Number,0
2025.03,15988.0,,F,Number,0
2025.06,15516.0,,F,Number,0
2025.09,16236.0,,F,Number,0
2025.12,16307.0,,F,Number,0
2011.06,18312.0,,F,Number,0
2011.09,18888.0,,F,Number,0
2011.12,19093.0,,F,Number,0
2012.03,19111.0,,F,Number,0
2012.06,19240.0,,F,Number,0
2012.09,18689.0,,F,Number,0
2012.12,19739.0,,F,Number,0
2013.03,19503.0,,F,Number,0
2013.06,19580.0,,F,Number,0
2013.09,20094.0,,F,Number,0
2013.12,20218.0,,F,Number,0
2014.03,20707.0,,F,Number,0
2014.06,20218.0,,F,Number,0
2014.09,19988.0,,F,Number,0
2014.12,20733.0,,F,Number,0
2015.03,20941.0,,F,Number,0
2015.06,20541.0,,F,Number,0
2015.09,20274.0,,F,Number,0
2015.12,20185.0,,F,Number,0
2016.03,19987.0,,F,Number,0
2016.06,19930.0,,F,Number,0
2016.09,20709.0,,F,Number,0
2016.12,21186.0,,F,Number,0
2017.03,21671.0,,F,Number,0
2017.06,21486.0,,F,Number,0
2017.09,21010.0,,F,Number,0
2017.12,21654.0,,F,Number,0
2018.03,22060.0,,F,Number,0
2018.06,22123.0,,F,Number,0
2018.09,21374.0,,F,Number,0
2018.12,22783.0,,F,Number,0
2019.03,21296.0,,F,Number,0
2019.06,21523.0,,F,Number,0
2019.09,21369.0,,F,Number,0
2019.12,21828.0,,F,Number,0
2020.03,21872.0,,F,Number,0
2020.06,22366.0,,F,Number,0
2020.09,20886.0,,F,Number,0
2020.12,21521.0,,F,Number,0
2021.03,22149.0,,F,Number,0
2021.06,22562.0,,F,Number,0
2021.09,21930.0,,F,Number,0
2021.12,22472.0,,F,Number,0
2022.03,22459.0,,F,Number,0
2022.06,22149.0,,F,Number,0
2022.09,22608.0,,F,Number,0
2022.12,22452.0,,F,Number,0
2023.03,22535.0,,F,Number,0
2023.06,22552.0,,F,Number,0
2023.09,22520.0,,F,Number,0
2023.12,23087.0,,F,Number,0
2024.03,23298.0,,F,Number,0
2024.06,22673.0,,F,Number,0
2024.09,22446.0,,F,Number,0
2024.12,22740.0,,F,Number,0
2025.03,22191.0,,F,Number,0
2025.06,21642.0,,F,Number,0
2025.09,21827.0,,F,Number,0
2025.12,22064.0,,F,Number,0
2011.06,1429.0,,F,Number,0
2011.09,1427.0,,F,Number,0
2011.12,1467.0,,F,Number,0
2012.03,1643.0,,F,Number,0
2012.06,1513.0,,F,Number,0
2012.09,1437.0,,F,Number,0
2012.12,1602.0,,F,Number,0
2013.03,1717.0,,F,Number,0
2013.06,1596.0,,F,Number,0
2013.09,1594.0,,F,Number,0
2013.12,1745.0,,F,Number,0
2014.03,1882.0,,F,Number,0
2014.06,1655.0,,F,Number,0
2014.09,1657.0,,F,Number,0
2014.12,1821.0,,F,Number,0
2015.03,1879.0,,F,Number,0
2015.06,1756.0,,F,Number,0
2015.09,1722.0,,F,Number,0
2015.12,1877.0,,F,Number,0
2016.03,1984.0,,F,Number,0
2016.06,1840.0,,F,Number,0
2016.09,1797.0,,F,Number,0
2016.12,1934.0,,F,Number,0
2017.03,1995.0,,F,Number,0
2017.06,1768.0,,F,Number,0
2017.09,1758.0,,F,Number,0
2017.12,1936.0,,F,Number,0
2018.03,2013.0,,F,Number,0
2018.06,1865.0,,F,Number,0
2018.09,1773.0,,F,Number,0
2018.12,1967.0,,F,Number,0
2019.03,2037.0,,F,Number,0
2019.06,1894.0,,F,Number,0
2019.09,1928.0,,F,Number,0
2019.12,2100.0,,F,Number,0
2020.03,2181.0,,F,Number,0
2020.06,1905.0,,F,Number,0
2020.09,1845.0,,F,Number,0
2020.12,1890.0,,F,Number,0
2021.03,2022.0,,F,Number,0
2021.06,1956.0,,F,Number,0
2021.09,1910.0,,F,Number,0
2021.12,1849.0,,F,Number,0
2022.03,1834.0,,F,Number,0
2022.06,1697.0,,F,Number,0
2022.09,1861.0,,F,Number,0
2022.12,1998.0,,F,Number,0
2023.03,2203.0,,F,Number,0
2023.06,2117.0,,F,Number,0
2023.09,2153.0,,F,Number,0
2023.12,2297.0,,F,Number,0
2024.03,2380.0,,F,Number,0
2024.06,2204.0,,F,Number,0
2024.09,2154.0,,F,Number,0
2024.12,2359.0,,F,Number,0
2025.03,2397.0,,F,Number,0
2025.06,2225.0,,F,Number,0
2025.09,2139.0,,F,Number,0
2025.12,2343.0,,F,Number,0
2011.06,1859.0,,F,Number,0
2011.09,1906.0,,F,Number,0
2011.12,2072.0,,F,Number,0
2012.03,2013.0,,F,Number,0
2012.06,1947.0,,F,Number,0
2012.09,1990.0,,F,Number,0
2012.12,2075.0,,F,Number,0
2013.03,2091.0,,F,Number,0
2013.06,2070.0,,F,Number,0
2013.09,2052.0,,F,Number,0
2013.12,2153.0,,F,Number,0
2014.03,2168.0,,F,Number,0
2014.06,2043.0,,F,Number,0
2014.09,2062.0,,F,Number,0
2014.12,2226.0,,F,Number,0
2015.03,2144.0,,F,Number,0
2015.06,2071.0,,F,Number,0
2015.09,2065.0,,F,Number,0
2015.12,2125.0,,F,Number,0
2016.03,2119.0,,F,Number,0
2016.06,2046.0,,F,Number,0
2016.09,1985.0,,F,Number,0
2016.12,2099.0,,F,Number,0
2017.03,2138.0,,F,Number,0
2017.06,2170.0,,F,Number,0
2017.09,2127.0,,F,Number,0
2017.12,2288.0,,F,Number,0
2018.03,2309.0,,F,Number,0
2018.06,2339.0,,F,Number,0
2018.09,2319.0,,F,Number,0
2018.12,2435.0,,F,Number,0
2019.03,2432.0,,F,Number,0
2019.06,2364.0,,F,Number,0
2019.09,2404.0,,F,Number,0
2019.12,2519.0,,F,Number,0
2020.03,2478.0,,F,Number,0
2020.06,2376.0,,F,Number,0
2020.09,2455.0,,F,Number,0
2020.12,2564.0,,F,Number,0
2021.03,2552.0,,F,Number,0
2021.06,2401.0,,F,Number,0
2021.09,2436.0,,F,Number,0
2021.12,2462.0,,F,Number,0
2022.03,2438.0,,F,Number,0
2022.06,2456.0,,F,Number,0
2022.09,2533.0,,F,Number,0
2022.12,2621.0,,F,Number,0
2023.03,2585.0,,F,Number,0
2023.06,2522.0,,F,Number,0
2023.09,2518.0,,F,Number,0
2023.12,2553.0,,F,Number,0
2024.03,2534.0,,F,Number,0
2024.06,2423.0,,F,Number,0
2024.09,2515.0,,F,Number,0
2024.12,2490.0,,F,Number,0
2025.03,2437.0,,F,Number,0
2025.06,2409.0,,F,Number,0
2025.09,2443.0,,F,Number,0
2025.12,2481.0,,F,Number,0
2011.06,269.0,,F,Number,0
2011.09,270.0,,F,Number,0
2011.12,283.0,,F,Number,0
2012.03,292.0,,F,Number,0
2012.06,275.0,,F,Number,0
2012.09,278.0,,F,Number,0
2012.12,287.0,,F,Number,0
2013.03,280.0,,F,Number,0
2013.06,273.0,,F,Number,0
2013.09,270.0,,F,Number,0
2013.12,278.0,,F,Number,0
2014.03,289.0,,F,Number,0
2014.06,280.0,,F,Number,0
2014.09,287.0,,F,Number,0
2014.12,294.0,,F,Number,0
2015.03,281.0,,F,Number,0
2015.06,292.0,,F,Number,0
2015.09,320.0,,F,Number,0
2015.12,316.0,,F,Number,0
2016.03,313.0,,F,Number,0
